photo_id,tag
1824,"concreto, concreto aparente, concreto pintado, ferro, vidro, pilar, apoio, esquadria, pano de vidro, público, educacional, faculdade"
1825,"luminária, abertura zenital, cobertura, guarda corpo, público, educacional, coluna, faculdade, guarda-corpo, circulação, concreto, vidro, ferro, concreto aparente, pano de vidro, esquadria, concreto pintado"
1826,"luminária, abertura zenital, cobertura, público, educacional, circulação, concreto, vidro, ferro, concreto aparente, pano de vidro, esquadria, coluna, concreto pintado, faculdade"
1827,"guarda-corpo, circulação, luminária, abertura, abertura zenital, cobertura, guarda corpo, rampa, banco, público, educacional, concreto, vidro, ferro, concreto aparente, pano de vidro, esquadria, coluna, faculdade"
1828,"faculdade, luminária, abertura zenital, cobertura, público, educacional, concreto, concreto aparente, coluna"
1829,"luminária, abertura zenital, cobertura, guarda corpo, rampa, público, educacional, circulação, guarda-corpo, concreto, ferro, concreto aparente, coluna, concreto pintado, faculdade"
1830,"desnível, platibanda, fachada cega, apoio, público, educacional, concreto, vidro, ferro, concreto aparente, pano de vidro, esquadria, concreto pintado, pilar, faculdade"
1831,"casa, vidro, ferro, concreto, concreto pintado, pórtico, viga, cobertura, beiral, fachada, pano de vidro, parede, muro, esquadria, caixilho, janela, janela basculante, painel, habitação, residência"
1832,"bloco de concreto, janela basculante, habitação, prédio, conjunto habitacional, circulação, concreto, vidro, ferro, edifício, pano de vidro, esquadria, concreto pintado, pilar"
1833,"fachada cega, habitação, conjunto habitacional, concreto, vidro, ferro, edifício, prédio, pano de vidro, janela basculante, esquadria, concreto pintado, pilar, circulação"
1834,"concreto, concreto aparente, vidro, ferro, pórtico, pilar, pano de vidro, esquadria, escada, guarda corpo, corrimão, cultural, museu, circulação, rua, calçada, guarda-corpo"
1835,"concreto, concreto aparente, vidro, ferro, pilar, pano de vidro, esquadria, escada, guarda corpo, corrimão, cultural, museu, circulação, guarda-corpo, calçada"
1836,"escada, escadaria, degrau, calçada, rua, alvenaria, concreto, ferro, concreto aparente, circulação"
1837,"ferro, aço, água, arco, abertura, marquise, parque"
1838,"ferro, aço, água, arco, abertura, marquise, parque"
1839,"ferro, aço, água, arco, parque"
1840,"ferro, aço, arco"
1841,"guarda-corpo, viga, circulação, concreto, concreto aparente, ferro, madeira, água, beiral, guarda corpo, mobiliário, pilar, turístico"
1842,"jardim, guarda-corpo, concreto, concreto pintado, alvenaria, ferro, vidro, elemento vazado, cobogó, varanda, guarda corpo, caixilho, patamar, estrutura, pilar, viga, habitação, casa, residência, circulação, desnível"
1843,"poste, guarda-corpo, concreto, concreto pintado, ferro, vidro, pano de vidro, esquadria, varanda, guarda corpo, veneziana, janela basculante, habitação, edifício, prédio, circulação, calçada, rua"
1844,"concreto, concreto pintado, ferro, vidro, pano de vidro, esquadria, varanda, guarda corpo, veneziana, janela basculante, parede curva, habitação, edifício, prédio, circulação, calçada, rua, poste, guarda-corpo"
1845,"jardim, água, pedra, concreto, concreto aparente, concreto pintado, fachada, mureta, porta, degrau, patamar, paralelepípedo, escada, habitação, casa, residência"
1846,"alvenaria, pedra, concreto, concreto aparente, concreto pintado, fachada, cobertura, porta, habitação, casa, residência, jardim"
1847,"jardim, alvenaria, pedra, concreto, concreto aparente, concreto pintado, estrutura, laje, viga, pórtico, parede, abertura, varanda, habitação, casa, residência"
1848,"jardim, alvenaria, pedra, concreto, porta, abertura, habitação, casa, residência"
1849,"vidro, ferro, cimento, madeira, alvenaria, pedra, platibanda, fachada, parede curva, mureta, caixilho, janela, janela basculante, porta, habitação, casa, residência"
1850,"tijolo de barro, concreto, vidro, ferro, pano de vidro, janela basculante, alvenaria, fachada, caixilho, janela, cerâmica, concreto pintado, pilar"
1851,"tijolo de barro, concreto, vidro, ferro, pano de vidro, janela basculante, alvenaria, fachada, caixilho, janela, cerâmica, pedra, concreto pintado"
1852,"concreto pintado, concreto, vidro, alvenaria, ferro, pedra, cobertura, parede curva, caixilho, pano de vidro, marquise, público, cultural"
1853,"vidro, alvenaria, ferro, concreto, concreto pintado, laje, pilar, platibanda, cobertura, fachada, caixilho, janela, pano de vidro, brise, muro, escada, público, educacional, edifício, prédio, faculdade, poste, desnível"
1854,"prédio, vidro, ferro, concreto, concreto pintado, fachada, esquadria, janela, brise, público, administrativo, ministério, edifício"
1855,"jardim, alvenaria, pedra, escultura, telhado, telha, janela, público, administrativo, ministério, edifício, prédio"
1856,"prédio, concreto pintado, vidro, cerâmica, alvenaria, ferro, pedra, concreto, concreto aparente, coluna, pilotis, fachada, esquadria, janela, brise, painel, azulejo, público, administrativo, ministério, edifício"
1857,"jardim, vidro, cerâmica, ferro, pedra, concreto, concreto pintado, luminária, coluna, pilotis, fachada, pano de vidro, esquadria, caixilho, janela, painel, azulejo, público, administrativo, ministério, edifício, prédio"
1858,"concreto, pedra, escultura, público, administrativo, ministério, edifício, prédio, jardim"
1859,"construção, montante, estrutura, fachada cega, cobogó, elemento vazado, habitação, concreto, vidro, ferro, edifício, prédio, concreto aparente, fachada, janela, cerâmica, esquadria"
1860,"poste, habitação, concreto, vidro, ferro, edifício, prédio, pano de vidro, rua, calçada, fachada, caixilho, janela, esquadria, coluna"
1861,"prédio, cobertura, guarda corpo, habitação, guarda-corpo, concreto, vidro, ferro, edifício, concreto aparente, pano de vidro, fachada, caixilho, janela, esquadria"
1862,"patamar, escada, montante, ornamento, habitação, construção, vidro, ferro, edifício, prédio, madeira, pilar, degrau"
1863,"prédio, concreto pintado, cobertura, brise, escada, guarda corpo, habitação, guarda-corpo, concreto, vidro, ferro, edifício, concreto aparente, pano de vidro, fachada, caixilho, pilar, degrau"
1864,"prédio, cobogó, elemento vazado, brise, escada, habitação, concreto, vidro, ferro, edifício, concreto aparente, pano de vidro, fachada, caixilho, janela, cerâmica, esquadria, pilar, degrau"
1865,"cobertura, cobogó, elemento vazado, brise, guarda corpo, habitação, guarda-corpo, prédio, concreto, vidro, ferro, edifício, concreto aparente, fachada, janela, cerâmica, esquadria"
1866,"vidro, ferro, concreto, concreto aparente, pedra, coluna, viga, fachada, pano de vidro, esquadria, caixilho, janela, janela basculante, guarda corpo, ornamento, administrativo, edifício, prédio, guarda-corpo"
1867,"rua, vidro, alvenaria, ferro, concreto, concreto aparente, estrutura, fachada, pano de vidro, caixilho, administrativo, edifício, prédio, poste"
1868,"vidro, alvenaria, ferro, luminária, pilar, pano de vidro, esquadria, caixilho, janela, administrativo, edifício, prédio"
1869,"vidro, alvenaria, ferro, luminária, pilar, janela, administrativo, edifício, prédio"
1870,"prédio, cobertura, beiral, tijolo de barro, parede, arco, vidro, edifício, pano de vidro, alvenaria, madeira, caixilho, cerâmica, esquadria"
1871,"cobertura, tijolo de barro, arco, prédio, vidro, ferro, edifício, pano de vidro, alvenaria, caixilho, cerâmica"
1872,"cobertura, tijolo de barro, abertura zenital, arco, vidro, ferro, edifício, prédio, pano de vidro, alvenaria, caixilho, cerâmica"
1873,"rua, cobertura, abertura zenital, caixilho, arco, fachada, concreto, vidro, edifício, prédio, concreto aparente, pano de vidro, alvenaria"
1874,"prédio, cobertura, tijolo de barro, arco, abóbada, concreto, ferro, edifício, concreto aparente, alvenaria, cerâmica, pilar"
1875,"rua, concreto, concreto aparente, estrutura, pilar, viga, vão, elemento vazado, público, transporte, poste"
1876,"concreto, concreto aparente, estrutura, pilar, viga, vão, elemento vazado, público, transporte, poste, rua"
1877,"vidro, ferro, concreto, concreto aparente, estrutura, cobertura, marquise, guarda corpo, esportivo, guarda-corpo"
1878,"guarda-corpo, vidro, ferro, concreto, concreto aparente, estrutura, cobertura, marquise, guarda corpo, esportivo"
1879,"guarda-corpo, ferro, concreto, concreto aparente, estrutura, cobertura, marquise, guarda corpo, esportivo"
1880,"comercial, prédio, concreto, vidro, ferro, edifício, concreto aparente, pano de vidro, fachada, caixilho, janela, esquadria"
1881,"vidro, ferro, alvenaria, concreto, luminária, pilar, cobertura, marquise, fachada, pano de vidro, esquadria, caixilho, janela, elemento vazado, brise, educacional, faculdade, circulação, edifício, prédio, jardim"
1882,"casa, residência, platibanda, guarda corpo, mureta, arco, habitação, guarda-corpo, vidro, ferro, alvenaria, fachada, caixilho, janela, esquadria, pedra"
1883,"vidro, ferro, alvenaria, fachada, pano de vidro, esquadria, caixilho, janela, janela basculante, brise, edifício, prédio, poste"
1884,"vidro, ferro, alvenaria, concreto, concreto aparente, pilar, fachada, pano de vidro, esquadria, caixilho, janela, janela basculante, brise, edifício, prédio, poste, calçada, rua"
1885,"poste, vidro, ferro, alvenaria, pilar, laje, telha, telhado, fachada, pano de vidro, platibanda, esquadria, caixilho, janela, janela basculante, veneziana, varanda, habitação, edifício, prédio, calçada, rua"
1886,"prédio, água, platibanda, transporte, vidro, ferro, edifício, pano de vidro, alvenaria, fachada, caixilho, janela, pedra, pilar, cultural"
1887,"prédio, guarda-corpo, cobertura, platibanda, guarda corpo, arco, transporte, vidro, ferro, edifício, pano de vidro, alvenaria, fachada, caixilho, esquadria, pedra, pilar, cultural"
1888,"prédio, banco, mobiliário, platibanda, guarda corpo, corrimão, escada, terraço, transporte, guarda-corpo, vidro, ferro, edifício, pano de vidro, alvenaria, fachada, caixilho, janela, pedra, pilar, degrau, cultural"
1889,"rua, platibanda, transporte, vidro, ferro, edifício, prédio, pano de vidro, calçada, alvenaria, fachada, caixilho, janela, pedra, pilar, cultural"
1890,"prédio, luminária, platibanda, guarda corpo, transporte, guarda-corpo, vidro, ferro, edifício, pano de vidro, alvenaria, fachada, caixilho, janela, pedra, pilar, cultural"
1891,"aço, estrutura, público, centro cultural, concreto, ferro, concreto aparente, poste, jardim, rua"
1892,"clube, guarda-corpo, concreto, concreto aparente, estrutura, pilar, cobertura, degrau, patamar, guarda corpo, mureta, esportivo"
1893,"clube, guarda-corpo, concreto, concreto aparente, ferro, água, estrutura, degrau, patamar, escada, corrimão, guarda corpo, muro, esportivo"
1894,"guarda-corpo, clube, concreto, concreto aparente, ferro, vidro, estrutura, escada, corrimão, guarda corpo, degrau, patamar, esportivo"
1895,"casa, concreto, concreto pintado, ferro, vidro, abertura, varanda, esquadria, janela, parede curva, habitação, residência"
1896,"estrutura, abertura, público, concreto, edifício, concreto aparente, construção"
1897,"concreto, concreto aparente, estrutura, abertura, público, edifício, construção"
1898,"concreto, concreto aparente, madeira, estrutura, pilar, viga, educacional, faculdade, construção"
1899,"concreto, concreto aparente, madeira, estrutura, pilar, viga, laje, cobertura, platibanda, luminária, educacional, faculdade, construção"
1900,"concreto, concreto aparente, estrutura, pilar, viga, laje, cobertura, educacional, faculdade, construção"
1901,"faculdade, educacional"
1902,"faculdade, concreto, concreto aparente, ferro, vidro, pilar, viga, luminária, mobiliário, mesa, esquadria, educacional"
1903,"faculdade, concreto, concreto aparente, pilar, viga, abertura, brise, parede curva, educacional"
1904,"concreto, concreto aparente, estrutura, pilar, viga, laje, educacional, faculdade, construção"
1905,"guarda-corpo, concreto, concreto aparente, ferro, vidro, fachada cega, estrutura, pilar, viga, escada, degrau, patamar, corrimão, guarda corpo, painel, habitação, edifício, prédio, construção"
1906,"construção, concreto, concreto aparente, ferro, vidro, madeira, fachada cega, painel, janela, habitação, edifício, prédio"
1907,"construção, concreto, concreto aparente, madeira, estrutura, pilar, viga, laje nervurada, habitação, edifício, prédio"
1908,"jardim, guarda-corpo, concreto, concreto aparente, concreto pintado, ferro, estrutura, pilar, pilotis, escada, degrau, patamar, corrimão, guarda corpo, abertura, habitação, edifício, prédio"
1909,"poste, guarda-corpo, concreto, concreto aparente, ferro, vidro, fachada cega, estrutura, pilar, viga, pilotis, escada, degrau, patamar, corrimão, guarda corpo, painel, pano de vidro, esquadria, habitação, edifício, prédio, jardim"
1910,"jardim, concreto, concreto aparente, ferro, vidro, marquise, cobertura, pilar, pilotis, pano de vidro, esquadria, habitação, edifício, prédio, circulação"
1911,"prédio, guarda-corpo, concreto, concreto aparente, ferro, vidro, fachada cega, estrutura, escada, degrau, patamar, corrimão, guarda corpo, painel, veneziana, habitação, edifício"
1912,"construção, concreto, concreto aparente, madeira, pilar, laje, habitação, edifício, prédio"
1913,"concreto, concreto aparente, ferro, vidro, água, fachada cega, pilotis, escada, patamar, cobertura, habitação, edifício, prédio"
1914,"concreto, concreto aparente, ferro, madeira, estrutura, abertura, pilar, pilotis, viga, escada, degrau, patamar, painel, veneziana, habitação, edifício, prédio, construção"
1915,"prédio, alvenaria, vidro, ferro, estrutura, pilar, viga, brise, pano de vidro, esquadria, comercial, edifício"
1916,"viga, jardim, edifício, guarda-corpo, madeira, pilotis, veneziana, varanda, guarda corpo, beiral, telhado, concreto, vidro, ferro, pano de vidro, esquadria, coluna, concreto pintado"
1917,"guarda-corpo, jardim, pedra, terraço, guarda corpo, mobiliário, concreto, edifício, coluna, pilotis, concreto pintado"
